100	0.003541
200	0.003145
300	0.003131
400	0.003193
500	0.003138
600	0.003186
700	0.000183
800	0.000210
900	0.003255
1000	0.000265
1100	0.000300
1200	0.003391
1300	0.000237
1400	0.000192
1500	0.000206
1600	0.001590
1700	0.001457
1800	0.001443
1900	0.000214
2000	0.000225
2100	0.001442
2200	0.001479
2300	0.000255
2400	0.000277
2500	0.001470
2600	0.000296
2700	0.000319
2800	0.001488
2900	0.000345
3000	0.000344
3100	0.001562
3200	0.000400
3300	0.001545
3400	0.000395
3500	0.001600
3600	0.000448
3700	0.000443
3800	0.001633
3900	0.000469
4000	0.000500
4100	0.001699
4200	0.000563
4300	0.001702
4400	0.000523
4500	0.000562
4600	0.000561
4700	0.001754
4800	0.000596
4900	0.001782
5000	0.000606
5100	0.000632
5200	0.000657
5300	0.000655
5400	0.000683
5500	0.000693
5600	0.000696
5700	0.000693
5800	0.000740
5900	0.001906
6000	0.000736
6100	0.000760
6200	0.000781
6300	0.000833
6400	0.000793
6500	0.000812
6600	0.000840
6700	0.000850
6800	0.000864
6900	0.000866
7000	0.000878
7100	0.000912
7200	0.000932
7300	0.000928
7400	0.000934
7500	0.000961
7600	0.000986
7700	0.000966
7800	0.000975
7900	0.001022
8000	0.001077
8100	0.001025
8200	0.001061
8300	0.001110
8400	0.001088
8500	0.001087
8600	0.001131
8700	0.001145
8800	0.001158
8900	0.001159
9000	0.001176
9100	0.001194
9200	0.001202
9300	0.001200
9400	0.001200
9500	0.001219
9600	0.001263
9700	0.001227
9800	0.001266
9900	0.001325
10000	0.001305
10100	0.001316
10200	0.001386
10300	0.001315
10400	0.001360
10500	0.001380
10600	0.001361
10700	0.001415
10800	0.001443
10900	0.001413
11000	0.001466
11100	0.001491
11200	0.001477
11300	0.001500
11400	0.001482
11500	0.001529
11600	0.001539
11700	0.001518
11800	0.001587
11900	0.001535
12000	0.001603
12100	0.001627
12200	0.001624
12300	0.001636
12400	0.001636
12500	0.001689
12600	0.001667
12700	0.001711
12800	0.001692
12900	0.001739
13000	0.001751
13100	0.001747
13200	0.001773
13300	0.001746
13400	0.001809
13500	0.001787
13600	0.001817
13700	0.001794
13800	0.001838
13900	0.001875
14000	0.001888
14100	0.001878
14200	0.001936
14300	0.001958
14400	0.001900
14500	0.001906
14600	0.002006
14700	0.001970
14800	0.002013
14900	0.001964
15000	0.002035
15100	0.002029
15200	0.002021
15300	0.002122
15400	0.002091
15500	0.002081
15600	0.002076
15700	0.002165
15800	0.002128
15900	0.002161
16000	0.002159
16100	0.002217
16200	0.002248
16300	0.002173
16400	0.002185
16500	0.002227
16600	0.002273
16700	0.002255
16800	0.002304
16900	0.002366
17000	0.002289
17100	0.002337
17200	0.002272
17300	0.002338
17400	0.002329
17500	0.002372
17600	0.002400
17700	0.002363
17800	0.002402
17900	0.002421
18000	0.002389
18100	0.002504
18200	0.002470
18300	0.002465
18400	0.002506
18500	0.002530
18600	0.002507
18700	0.002565
18800	0.002588
18900	0.002624
19000	0.002618
19100	0.002613
19200	0.002601
19300	0.002630
19400	0.002673
19500	0.002608
19600	0.002674
19700	0.002666
19800	0.002666
19900	0.002760
20000	0.002730
20100	0.002715
20200	0.002777
20300	0.002822
20400	0.002766
20500	0.002833
20600	0.002855
20700	0.002831
20800	0.002854
20900	0.002822
21000	0.002877
21100	0.002930
21200	0.002916
21300	0.002897
21400	0.002945
21500	0.002968
21600	0.002976
21700	0.002956
21800	0.002952
21900	0.003036
22000	0.002984
22100	0.003019
22200	0.003000
22300	0.003069
22400	0.003028
22500	0.003116
22600	0.003130
22700	0.003070
22800	0.003121
22900	0.003133
23000	0.003134
23100	0.003174
23200	0.003146
23300	0.003159
23400	0.003184
23500	0.003176
23600	0.003259
23700	0.003227
23800	0.003224
23900	0.003249
24000	0.003264
24100	0.003298
24200	0.003391
24300	0.003339
24400	0.003303
24500	0.003369
24600	0.003344
24700	0.003410
24800	0.003419
24900	0.003428
25000	0.003459
25100	0.003445
25200	0.003439
25300	0.003405
25400	0.003477
25500	0.003437
25600	0.003474
25700	0.003545
25800	0.003540
25900	0.003595
26000	0.003523
26100	0.003569
26200	0.003558
26300	0.003637
26400	0.003666
26500	0.003735
26600	0.003636
26700	0.003671
26800	0.003605
26900	0.003681
27000	0.003725
27100	0.003749
27200	0.003778
27300	0.003783
27400	0.003834
27500	0.003783
27600	0.003899
27700	0.003935
27800	0.003900
27900	0.003898
28000	0.003864
28100	0.003873
28200	0.003848
28300	0.003912
28400	0.003944
28500	0.003900
28600	0.003941
28700	0.003965
28800	0.003956
28900	0.003961
29000	0.003989
29100	0.003996
29200	0.004012
29300	0.004016
29400	0.004039
29500	0.004053
29600	0.004002
29700	0.004082
29800	0.004102
29900	0.004143
30000	0.004133
30100	0.004118
30200	0.004176
30300	0.004137
30400	0.004247
30500	0.004231
30600	0.004224
30700	0.004237
30800	0.004239
30900	0.004247
