100	0.000031
200	0.000065
300	0.000102
400	0.000140
500	0.000182
600	0.000223
700	0.000266
800	0.000313
900	0.000358
1000	0.000434
1100	0.000451
1200	0.000498
1300	0.000546
1400	0.000589
1500	0.000642
1600	0.000693
1700	0.000757
1800	0.000790
1900	0.000843
2000	0.000887
2100	0.000968
2200	0.000988
2300	0.001044
2400	0.001103
2500	0.001156
2600	0.001199
2700	0.001255
2800	0.000796
2900	0.000525
3000	0.000564
3100	0.000584
3200	0.000587
3300	0.000606
3400	0.000632
3500	0.000671
3600	0.000672
3700	0.000692
3800	0.000713
3900	0.000735
4000	0.000758
4100	0.000777
4200	0.000797
4300	0.000818
4400	0.000847
4500	0.000862
4600	0.000882
4700	0.000903
4800	0.000927
4900	0.000948
5000	0.000967
5100	0.000990
5200	0.001013
5300	0.001037
5400	0.001055
5500	0.001079
5600	0.001106
5700	0.001120
5800	0.001145
5900	0.001166
6000	0.001191
6100	0.001209
6200	0.001233
6300	0.001257
6400	0.001279
6500	0.001300
6600	0.001327
6700	0.001345
6800	0.001369
6900	0.001391
7000	0.001410
7100	0.001436
7200	0.001460
7300	0.001481
7400	0.001509
7500	0.001525
7600	0.001550
7700	0.001569
7800	0.001594
7900	0.001623
8000	0.001637
8100	0.001665
8200	0.001686
8300	0.001711
8400	0.001733
8500	0.001754
8600	0.001777
8700	0.001798
8800	0.001827
8900	0.001845
9000	0.001995
9100	0.001895
9200	0.001915
9300	0.001938
9400	0.001965
9500	0.001988
9600	0.002012
9700	0.002035
9800	0.002058
9900	0.002195
10000	0.002106
10100	0.002128
10200	0.002155
10300	0.002174
10400	0.002238
10500	0.002222
10600	0.002249
10700	0.002269
10800	0.002294
10900	0.002325
11000	0.002340
11100	0.002367
11200	0.002391
11300	0.002424
11400	0.002445
11500	0.002492
11600	0.002486
11700	0.002509
11800	0.002531
11900	0.002570
12000	0.002583
12100	0.002601
12200	0.002646
12300	0.002655
12400	0.002675
12500	0.002702
12600	0.002725
12700	0.002752
12800	0.002771
12900	0.002801
13000	0.002821
13100	0.002851
13200	0.002874
13300	0.002896
13400	0.002944
13500	0.002944
13600	0.002964
13700	0.002994
13800	0.003017
13900	0.003065
14000	0.003066
14100	0.003087
14200	0.003117
14300	0.003139
14400	0.003163
14500	0.003185
14600	0.003215
14700	0.003245
14800	0.003260
14900	0.003288
15000	0.003315
15100	0.003338
15200	0.003363
15300	0.003381
15400	0.003406
15500	0.003436
15600	0.003458
15700	0.003501
15800	0.003509
15900	0.003537
16000	0.003558
16100	0.003585
16200	0.003607
16300	0.003635
16400	0.003684
16500	0.003680
16600	0.003708
16700	0.003762
16800	0.003753
16900	0.003783
17000	0.003800
17100	0.003823
17200	0.003855
17300	0.003877
17400	0.003903
17500	0.003966
17600	0.003948
17700	0.003972
17800	0.004008
17900	0.004043
18000	0.004055
18100	0.004079
18200	0.004098
18300	0.004124
18400	0.004156
18500	0.004176
18600	0.004200
18700	0.004223
18800	0.004248
18900	0.004280
19000	0.004294
19100	0.004344
19200	0.004353
19300	0.004380
19400	0.004401
19500	0.004430
19600	0.004449
19700	0.004482
19800	0.004496
19900	0.004523
20000	0.004580
20100	0.004580
20200	0.004600
20300	0.004630
20400	0.004656
20500	0.004681
20600	0.004701
20700	0.004738
20800	0.004755
20900	0.004777
21000	0.004813
21100	0.005097
21200	0.004912
21300	0.004929
21400	0.004913
21500	0.004936
21600	0.004960
21700	0.004999
21800	0.005037
21900	0.005032
22000	0.005061
22100	0.005110
22200	0.005115
22300	0.005144
22400	0.005161
22500	0.005186
22600	0.005222
22700	0.005235
22800	0.005269
22900	0.005300
23000	0.005322
23100	0.005364
23200	0.005376
23300	0.005395
23400	0.005421
23500	0.005447
23600	0.005480
23700	0.005496
23800	0.005526
23900	0.005555
24000	0.005581
24100	0.005599
24200	0.005623
24300	0.005726
24400	0.005685
24500	0.005707
24600	0.005734
24700	0.005764
24800	0.005779
24900	0.005817
25000	0.005830
25100	0.005859
25200	0.005897
25300	0.005932
25400	0.005933
25500	0.005962
25600	0.006019
25700	0.006013
25800	0.006039
25900	0.006064
26000	0.006128
26100	0.006121
26200	0.006151
26300	0.006173
26400	0.006216
26500	0.006222
26600	0.006250
26700	0.006278
26800	0.006302
26900	0.006324
27000	0.006362
27100	0.006386
27200	0.006405
27300	0.006435
27400	0.006456
27500	0.006492
27600	0.006509
27700	0.006536
27800	0.006564
27900	0.006585
28000	0.006616
28100	0.006656
28200	0.006669
28300	0.006720
28400	0.006720
28500	0.006746
28600	0.006793
28700	0.006794
28800	0.006815
28900	0.006859
29000	0.006873
29100	0.006897
29200	0.006928
29300	0.006969
29400	0.007001
29500	0.007015
29600	0.007037
29700	0.007057
29800	0.007087
29900	0.007120
30000	0.007137
30100	0.007164
30200	0.007198
30300	0.007343
30400	0.007499
30500	0.007277
30600	0.007661
30700	0.007381
30800	0.007369
30900	0.007379
31000	0.007414
31100	0.007462
31200	0.007457
31300	0.007502
31400	0.007507
31500	0.007528
31600	0.007565
31700	0.007607
31800	0.007609
31900	0.007649
32000	0.007665
32100	0.007683
32200	0.007723
32300	0.007750
32400	0.007773
32500	0.007800
32600	0.007834
32700	0.007868
32800	0.007886
32900	0.007903
33000	0.007953
33100	0.007984
33200	0.007989
33300	0.008011
33400	0.008033
33500	0.008087
33600	0.008087
33700	0.008126
33800	0.008155
33900	0.008169
34000	0.008201
34100	0.008223
34200	0.008250
34300	0.008299
34400	0.008304
34500	0.008336
34600	0.008369
34700	0.008388
34800	0.008422
34900	0.008445
35000	0.008466
35100	0.008482
35200	0.008517
35300	0.008548
35400	0.008565
35500	0.008593
35600	0.008626
35700	0.008648
35800	0.008697
35900	0.008699
36000	0.008750
36100	0.008764
36200	0.008787
36300	0.008815
36400	0.008842
36500	0.008861
36600	0.008935
36700	0.008918
36800	0.008949
36900	0.008976
37000	0.008995
37100	0.009027
37200	0.009052
37300	0.009230
37400	0.009115
37500	0.009165
37600	0.009584
37700	0.009302
37800	0.009246
37900	0.009303
38000	0.009267
38100	0.009309
38200	0.009323
38300	0.009348
38400	0.009412
38500	0.009403
38600	0.009434
38700	0.009481
38800	0.009471
38900	0.009507
39000	0.009533
39100	0.009574
39200	0.009595
39300	0.009620
39400	0.009642
39500	0.009668
39600	0.009703
39700	0.009721
39800	0.009757
39900	0.009782
40000	0.009828
40100	0.009852
40200	0.009876
40300	0.009906
40400	0.009909
40500	0.009947
40600	0.009955
40700	0.010001
40800	0.010023
40900	0.010051
41000	0.010092
41100	0.010104
41200	0.010148
41300	0.010297
41400	0.010202
41500	0.010210
41600	0.010245
41700	0.010302
41800	0.010303
41900	0.010414
42000	0.010418
42100	0.010398
42200	0.010423
42300	0.010430
42400	0.010473
42500	0.010538
42600	0.010530
42700	0.010533
42800	0.010585
42900	0.010608
43000	0.010644
43100	0.010655
43200	0.010679
43300	0.010737
43400	0.011084
43500	0.010821
43600	0.010795
43700	0.010844
43800	0.010868
43900	0.010885
44000	0.010899
44100	0.010944
44200	0.010938
44300	0.011005
44400	0.011013
44500	0.011042
44600	0.011064
44700	0.011093
44800	0.011125
44900	0.011165
45000	0.011174
45100	0.011223
45200	0.011242
45300	0.011267
45400	0.011315
45500	0.011311
45600	0.011361
45700	0.011376
45800	0.011394
45900	0.011444
46000	0.011470
46100	0.011476
46200	0.011512
46300	0.011542
46400	0.011573
46500	0.011593
46600	0.011681
46700	0.011643
46800	0.011659
46900	0.011699
47000	0.011715
47100	0.011766
47200	0.011804
47300	0.011801
47400	0.011855
47500	0.011882
47600	0.011887
47700	0.011955
47800	0.011936
47900	0.011969
48000	0.011999
48100	0.012022
48200	0.012054
48300	0.012341
48400	0.012429
48500	0.012224
48600	0.012172
48700	0.012207
48800	0.012235
48900	0.012245
49000	0.012274
49100	0.012309
49200	0.012330
49300	0.012351
49400	0.012385
49500	0.012423
49600	0.012436
49700	0.012462
49800	0.012600
49900	0.012521
50000	0.012552
50100	0.012583
50200	0.012626
50300	0.012632
50400	0.012673
50500	0.012820
50600	0.012749
50700	0.012742
50800	0.012803
50900	0.012797
51000	0.012826
51100	0.012857
51200	0.012896
51300	0.012922
51400	0.012962
51500	0.013020
51600	0.012992
51700	0.013045
51800	0.013035
51900	0.013090
52000	0.013097
52100	0.013121
52200	0.013146
52300	0.013221
52400	0.013198
52500	0.013248
52600	0.013269
52700	0.013312
52800	0.013359
52900	0.013414
53000	0.013697
53100	0.013403
53200	0.013465
53300	0.013479
53400	0.013496
53500	0.013528
53600	0.013549
53700	0.013613
53800	0.013613
53900	0.013627
54000	0.013651
54100	0.013682
54200	0.014193
54300	0.013798
54400	0.013779
54500	0.016997
54600	0.015188
54700	0.015137
54800	0.014337
54900	0.013995
55000	0.014045
55100	0.014039
55200	0.014071
55300	0.014106
55400	0.014107
55500	0.014187
55600	0.014286
55700	0.014223
55800	0.014255
55900	0.014316
56000	0.014253
56100	0.014277
56200	0.014314
56300	0.014331
56400	0.014378
56500	0.014378
56600	0.014421
56700	0.014469
56800	0.014452
56900	0.014520
57000	0.014695
57100	0.014732
57200	0.014543
57300	0.014579
57400	0.014636
57500	0.014621
57600	0.014811
57700	0.014738
57800	0.014736
57900	0.014757
58000	0.014779
58100	0.014831
58200	0.014819
58300	0.014931
58400	0.014887
58500	0.014921
58600	0.014944
58700	0.014985
58800	0.014992
58900	0.015015
59000	0.015071
59100	0.015097
59200	0.015126
59300	0.015132
59400	0.015162
59500	0.015191
59600	0.015226
59700	0.015262
59800	0.015305
59900	0.015311
60000	0.015324
60100	0.015352
60200	0.015392
60300	0.015469
60400	0.015432
60500	0.015467
60600	0.015499
60700	0.016036
60800	0.015602
60900	0.017385
61000	0.015738
61100	0.015732
61200	0.015698
61300	0.015728
61400	0.015740
61500	0.015791
61600	0.015799
61700	0.015814
61800	0.015837
61900	0.015913
62000	0.015955
62100	0.015957
62200	0.015988
62300	0.016042
62400	0.016043
62500	0.016082
62600	0.016095
62700	0.016132
62800	0.016158
62900	0.016177
63000	0.016233
63100	0.016377
63200	0.016240
63300	0.016272
63400	0.016300
63500	0.016350
63600	0.016359
63700	0.016368
63800	0.016433
63900	0.016513
64000	0.016475
64100	0.016498
64200	0.016540
64300	0.016550
64400	0.016757
64500	0.016842
64600	0.016658
64700	0.016686
64800	0.016684
64900	0.016708
65000	0.016775
65100	0.016778
65200	0.016812
65300	0.016850
65400	0.016889
65500	0.016887
65600	0.016926
65700	0.016936
65800	0.017009
65900	0.017027
66000	0.017044
66100	0.017063
66200	0.017124
66300	0.017134
66400	0.017141
66500	0.017165
66600	0.017261
66700	0.017223
66800	0.017268
66900	0.017294
67000	0.017354
67100	0.017358
67200	0.017393
67300	0.017446
67400	0.017431
67500	0.017442
67600	0.017494
67700	0.017510
67800	0.017857
67900	0.017582
68000	0.017618
68100	0.017654
68200	0.017654
68300	0.017687
68400	0.017722
68500	0.017851
68600	0.017852
68700	0.017885
68800	0.017886
68900	0.017871
69000	0.017894
69100	0.018207
69200	0.017961
69300	0.017981
69400	0.017994
69500	0.018037
69600	0.018168
69700	0.018076
69800	0.018113
69900	0.018157
70000	0.018199
70100	0.018242
70200	0.018225
70300	0.018241
70400	0.018287
70500	0.018344
70600	0.018341
70700	0.018386
70800	0.018417
70900	0.018416
71000	0.018710
71100	0.018570
71200	0.018525
71300	0.018569
71400	0.018580
71500	0.018585
71600	0.018658
71700	0.018642
71800	0.018705
71900	0.018785
72000	0.018777
72100	0.018793
72200	0.018834
72300	0.018836
72400	0.018866
72500	0.018909
72600	0.018937
72700	0.018948
72800	0.018986
72900	0.019025
73000	0.019028
73100	0.019069
73200	0.019122
73300	0.019156
73400	0.019134
73500	0.019203
73600	0.019255
73700	0.019269
73800	0.019273
73900	0.019361
74000	0.019311
74100	0.019797
74200	0.019523
74300	0.019449
74400	0.019442
74500	0.019480
74600	0.019518
74700	0.019543
74800	0.019570
74900	0.019642
75000	0.019675
75100	0.019651
75200	0.019681
75300	0.019719
75400	0.019744
75500	0.019762
75600	0.019790
75700	0.019825
75800	0.019851
75900	0.019865
76000	0.019929
76100	0.019911
76200	0.019996
76300	0.020000
76400	0.020004
76500	0.020125
76600	0.020080
76700	0.020100
76800	0.020193
76900	0.020220
77000	0.020571
77100	0.020331
77200	0.020276
77300	0.020320
77400	0.020337
77500	0.020360
77600	0.020363
77700	0.020409
77800	0.020419
77900	0.020453
78000	0.020479
78100	0.020521
78200	0.020562
78300	0.020587
78400	0.020623
78500	0.020646
78600	0.020676
78700	0.020800
78800	0.020985
78900	0.020736
79000	0.020807
79100	0.020812
79200	0.020849
79300	0.020848
79400	0.020913
79500	0.020909
79600	0.020972
79700	0.021108
79800	0.021459
79900	0.021121
80000	0.021090
80100	0.021105
80200	0.021134
80300	0.021191
80400	0.021191
80500	0.021211
80600	0.021244
80700	0.021285
80800	0.021319
80900	0.021364
81000	0.021354
81100	0.021428
81200	0.021454
81300	0.021428
81400	0.021539
81500	0.021578
81600	0.021581
81700	0.021656
81800	0.021636
81900	0.021632
82000	0.021654
82100	0.021737
82200	0.021738
82300	0.021758
82400	0.021801
82500	0.021952
82600	0.021908
82700	0.021871
82800	0.021918
82900	0.021955
83000	0.022000
83100	0.021963
83200	0.022094
83300	0.022017
83400	0.022067
83500	0.022117
83600	0.022167
83700	0.022156
83800	0.022190
83900	0.022190
84000	0.022222
84100	0.022274
84200	0.022346
84300	0.022356
84400	0.022373
84500	0.022388
84600	0.022415
84700	0.022506
84800	0.022457
84900	0.022523
85000	0.022525
85100	0.022937
85200	0.022710
85300	0.022629
85400	0.022644
85500	0.022677
85600	0.022734
85700	0.022748
85800	0.022815
85900	0.022811
86000	0.022828
86100	0.022855
86200	0.022914
86300	0.022902
86400	0.022957
86500	0.022974
86600	0.023014
86700	0.023048
86800	0.023080
86900	0.023118
87000	0.023152
87100	0.023149
87200	0.023199
87300	0.023241
87400	0.023229
87500	0.023369
87600	0.023599
87700	0.023419
87800	0.023362
87900	0.023399
88000	0.023415
88100	0.023440
88200	0.023480
88300	0.023524
88400	0.023571
88500	0.023555
88600	0.023706
88700	0.023639
88800	0.023688
88900	0.023734
89000	0.023692
89100	0.023734
89200	0.023796
89300	0.023778
89400	0.023859
89500	0.023898
89600	0.023898
89700	0.023950
89800	0.024001
89900	0.024061
90000	0.024002
90100	0.024479
90200	0.024103
90300	0.024157
90400	0.024115
90500	0.024167
90600	0.024181
90700	0.024212
90800	0.024240
90900	0.024275
91000	0.024311
91100	0.024345
91200	0.024360
91300	0.024405
91400	0.024433
91500	0.024589
91600	0.024497
91700	0.024544
91800	0.024618
91900	0.024608
